image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi83_jpg.rf.a55547e1b62aa3002c02b6501d804a78.jpg,warning,small_box,1,box area 0.0950% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi85_jpg.rf.f4192d691d9e07bc4734f9b05a7adab8.jpg,warning,small_box,0,box area 0.1058% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi87_jpg.rf.aae500917885fb5e205894d1f0b3d414.jpg,warning,small_box,0,box area 0.1391% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi89_jpg.rf.8f203a96b0b692dd39b8d9b1ab8a4594.jpg,warning,small_box,0,box area 0.3658% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi8_jpg.rf.68ff571691fed408635cf54cfccf88c9.jpg,warning,small_box,0,box area 0.0349% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi90_jpg.rf.8a98a4f4d5b8a7dbc28f61a9cc16b13d.jpg,warning,small_box,0,box area 0.0593% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi91_jpg.rf.cbdc13d917458b62760dd24d0ebeb420.jpg,warning,small_box,0,box area 0.0767% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi92_jpg.rf.8feb42983911ea154d0a6afe6b60f1b5.jpg,warning,small_box,0,box area 0.0659% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi94_jpg.rf.699999b312d27c00814c39cff940982b.jpg,warning,small_box,0,box area 0.0664% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi95_jpg.rf.4e281c2dc1a0b3bf8b3172ef7938421b.jpg,warning,small_box,0,box area 0.1292% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi98_jpg.rf.4652e1be17e6dd9374fa685dc0f94e72.jpg,warning,small_box,0,box area 0.0862% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi99_jpg.rf.4ab9f0ed4095ed32a108f6c4ef8fcaa1.jpg,warning,small_box,0,box area 0.1109% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao10_jpg.rf.b7a7d716be81258b05dbf609940f47a8.jpg,warning,small_box,1,box area 0.2057% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao10_jpg.rf.b7a7d716be81258b05dbf609940f47a8.jpg,warning,small_box,2,box area 0.2136% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao10_jpg.rf.b7a7d716be81258b05dbf609940f47a8.jpg,warning,small_box,3,box area 0.1246% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao10_jpg.rf.b7a7d716be81258b05dbf609940f47a8.jpg,warning,small_box,4,box area 0.0396% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao12_jpg.rf.c5fe8cecf849f62d4921357ea9f66816.jpg,warning,small_box,1,box area 0.1634% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao7_jpg.rf.15c10755dc9d2c658cbb1e587ac4afe4.jpg,warning,small_box,0,box area 0.4694% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessngoaigiao7_jpg.rf.15c10755dc9d2c658cbb1e587ac4afe4.jpg,warning,small_box,1,box area 0.3016% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi101_jpg.rf.0f14ff40b1701bd5a51c61455f784437.jpg,warning,small_box,0,box area 0.2276% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi101_jpg.rf.0f14ff40b1701bd5a51c61455f784437.jpg,warning,small_box,1,box area 0.1447% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi101_jpg.rf.0f14ff40b1701bd5a51c61455f784437.jpg,warning,small_box,2,box area 0.0893% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi102_jpg.rf.c2a70b626e256aded34ad9b719b9bcb7.jpg,warning,small_box,0,box area 0.3619% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi102_jpg.rf.c2a70b626e256aded34ad9b719b9bcb7.jpg,warning,small_box,1,box area 0.0790% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi103_jpg.rf.cc5356982b0c710487ac5454d2d87333.jpg,warning,small_box,0,box area 0.3575% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi105_jpg.rf.d73759789d28df86727138c28ca7a7f5.jpg,warning,small_box,0,box area 0.1592% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi107_jpg.rf.710ab0575b7320f0f4de046d80738394.jpg,warning,small_box,0,box area 0.2387% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi107_jpg.rf.710ab0575b7320f0f4de046d80738394.jpg,warning,small_box,1,box area 0.0868% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi108_jpg.rf.dc1376e81fd569afa9a39c1c5b25811d.jpg,warning,small_box,0,box area 0.2783% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\brightnessquandoi109_jpg.rf.22c0ffbde0c4bdb143442f45f096dce8.jpg,warning,small_box,0,box area 0.1653% of the image is below the 0.50% threshold; plates this small are hard to learn
